name,url,category,description,featured,hidden
Acid House,https://acidhouse.barcelona,Food & Beverage,"Acid House is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Acne Studios,https://acnestudios.com,Design/Creative,"Acne Studios is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Acre Creative,https://acrecreative.com,Design/Creative,"Acre Creative is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Act Normal,http://actnormal.co,Personal/Portfolio,"Act Normal is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Acte Training,https://acteTrianing.com,Technology/Software,"Acte Training is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Acuity:scheduling 2,https://acuity-scheduling.com,SaaS / Design,"Acuity:scheduling is a cloud-based SaaS platform delivering powerful software solutions, seamless integrations, and enterprise-grade tools for modern businesses seeking efficiency and scalability.",false,false
Ada 2,https://www.ada.cx,AI / Agents,AI customer service agents that autonomously resolve the majority of tickets.,false,true
Ada Blackjack Goods,https://adablackjackgoods.com,E-commerce/Retail,"Ada Blackjack Goods is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Ada Sokol,https://adasokol.com,Personal/Portfolio,"Ada Sokol is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adam Andrascik,https://adamandrascik.com,Personal/Portfolio,"Adam Andrascik is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adam Brandon,http://adam-brandon.com,Design/Creative,"Adam Brandon is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Adam Ho,https://adamho.com,Personal/Portfolio,"Adam Ho is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adam Noffsinger,https://adamnoffsinger.com,Personal/Portfolio,"Adam Noffsinger is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adam Reed,https://adamreed.com,Personal/Portfolio,"Adam Reed is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adam Widmanski,https://adamwidmanski2016.com,Personal/Portfolio,"Adam Widmanski is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Addison James,https://addisonjames.com,Personal/Portfolio,"Addison James is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adelaide Review,https://adelaidereview.com,Technology/Software,"Adelaide Review is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Adele Bates,https://adelebates.com,Personal/Portfolio,"Adele Bates is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adele Type,https://adeletype.com,Typography,"Adele Type is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Adept,https://www.adept.ai,Technology/Software,"Adept is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Adi Goodrich,https://adigoodrich.com,Personal/Portfolio,"Adi Goodrich is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adidas Originals,https://adidasoriginals.com,Personal/Portfolio,"Adidas Originals is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adler Fresneda,https://adlerfresneda.com,Personal/Portfolio,"Adler Fresneda is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Admir Hadzic 2,http://admirhadzic.com,Personal/Portfolio,"Admir Hadzic is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adoratorio,https://adoratorio.studio,Design/Creative,"Adoratorio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Adrian Zumbrunnen,https://adrianzumbrunnen.com,Personal/Portfolio,"Adrian Zumbrunnen is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Adrien_M_Studio,https://www.adrien-m.com,Design/Creative,"Adrien_M_Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Advanced Urban Design,https://advancedurbandesign.com,Design/Creative,"Advanced Urban Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Advene,http://www.advenedesign.com,Design/Creative,"Advene is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Advocacy Through Walls,https://advocacythroughwalls.com,Recruitment/HR,"Advocacy Through Walls is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Aero,https://aerotechnology.com,Technology/Software,"Aero is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Aeron Remastered,http://www.hermanmiller.com/products/seating/performance-work-chairs/aeron-remastered.html#,Technology/Software,"Aeron Remastered is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Aesop Taxonomy of Design,https://aesoptaxonomyofdesign.com,Design/Creative,"Aesop Taxonomy of Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Aesse Visual Journal,https://aessevisualjournal.com,Design/Creative,"Aesse Visual Journal is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Aesthetic Invention,https://aestheticinvention.com,Personal/Portfolio,"Aesthetic Invention is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
