name,url,category,description,featured,hidden
Demisel Bijoux,https://demiselbijoux.com,Design/Creative,"Demisel Bijoux is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Demo Festival,https://demofestival.com,Media/Entertainment,"Demo Festival is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",False,False
Democratic Eyewear,https://democraticeyewear.com,E-commerce/Retail,"Democratic Eyewear is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",False,False
Demodern,http://demodern.de,Communication/Messaging,"Demodern is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Demostack,https://www.demostack.com,Communication/Messaging,"Demostack is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Den Talalá,https://dentalal.com,Healthcare/Wellness,"Den Talalá is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",False,False
Denis Ignatov Photography,https://denisignatovphotography.com,Photography,"Denis Ignatov Photography is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Denis Turbin | UI/AI Designer - Interfaces That Convert,https://trbn.design,Technology/Software,"Denis Turbin | UI/AI Designer - Interfaces That Convert is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Denislav Jeliazkov,https://denislavjeliazkov.com,Personal/Portfolio,"Denislav Jeliazkov is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Denken Studio,https://denkenstudio.com,Design/Creative,"Denken Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Dennis Adelmann,https://dennisadelmann.com,Personal/Portfolio,"Dennis Adelmann is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Dennis Gecaj,https://dennisgecaj.com,Personal/Portfolio,"Dennis Gecaj is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Dennis Snellenberg,https://dennissnellenberg.com,Personal/Portfolio,"Dennis Snellenberg is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Dent Studio,https://www.dent-studio.com,Design/Creative,"Dent Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Deon Libra,https://deonlibra.com,Personal/Portfolio,"Deon Libra is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Department of New Realities,http://departmentofnewrealities.com,Arts/Crafts,"Department of New Realities is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Departure Mono,https://departuremono.com,Arts/Crafts,"Departure Mono is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Derek Jones,https://derekjones.com,Personal/Portfolio,"Derek Jones is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Design Better Co,https://designbetterco.com,Design/Creative,"Design Better Co is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Design Beyond Barriers,https://designbeyondbarriers.com,Design/Creative,"Design Beyond Barriers is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
