name,url,category,description,featured,hidden
Frost 2,https://frostcollective.com.au,Agency/Studio,"Frost is a creative agency delivering professional services including branding, design, marketing strategy, and consulting solutions tailored to help businesses achieve their goals.",false,false
Frost Festival 2015,https://frost2014.com,Media/Entertainment,"Frost Festival 2015 is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Frost Type,https://frostype.xyz,Typography,"Frost Type is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Fruita Blanch,https://fruitablanch.com,Design/Creative,"Fruita Blanch is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Früute Los Angeles Bakery,https://fruutelosangelesbakery.com,Food & Beverage,"Früute Los Angeles Bakery is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Fuck Your Design,https://fuckyourdesign.com,Design/Creative,"Fuck Your Design is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Fuel Café,https://fuelcafe.com,Food & Beverage,"Fuel Café is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Function | 100 Healthy Years 2,https://www.functionhealth.com,Healthcare/Wellness,"Function | 100 Healthy Years is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",false,false
Fuse,https://FuseBlog.com,Lifestyle/Blog,"Fuse is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Fushion Oslo,https://www.fushionoslo.com,Personal/Portfolio,"Fushion Oslo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Futur.e.s Festival,https://futuresfestival.com,Media/Entertainment,"Futur.e.s Festival is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Future Architecture Rooms,http://futurearchitecturerooms.org,Architecture/Real Estate,"Future Architecture Rooms is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Future Being,https://futurebeing.earth,Arts/Crafts,"Future Being is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Future Büro,https://futureburo.com,Personal/Portfolio,"Future Büro is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Future Collective,https://futurecollective.com,Personal/Portfolio,"Future Collective is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Future Fabric,https://futurefabric.com,Personal/Portfolio,"Future Fabric is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Future Factory,https://thefuturefactory.co.uk,Manufacturing/Industrial,"Future Factory is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Future London Academy,https://futurelondonacademy.co.uk,Education/Training,"Future London Academy is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",false,false
Future Paris,https://futureparis.com,Personal/Portfolio,"Future Paris is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Future Snoops,https://www.futuresnoops.com,Personal/Portfolio,"Future Snoops is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Félix Lesouef,https://flixlesouef.com,Personal/Portfolio,"Félix Lesouef is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
